speed,rpm,throttle,g_force,acceleration,brake_pressure,steering_angle,accident_severity,driver_behavior
44.9448142616835,1392.4253722835829,0.26170568373590597,3.36351497104449,0.7199587828359277,0.3936355202774421,13.343125867003984,0,0
114.08571676918994,2534.083031610746,0.24697879907199982,3.9834069859568615,3.0543232929998627,0.4734356593750214,-29.48522741053504,0,0
87.83927301736861,3593.4266748045065,0.9062545805210367,1.252339493962495,2.6016092979015903,0.8545473932021803,33.51551070193334,0,0
71.83901810364439,3143.1196365105957,0.2495461998495061,3.1243704980349944,-3.461000953062263,0.34000438605989214,10.180461516231738,1,0
18.722236853092383,3380.995673156639,0.271949726128631,2.8587299157187434,-3.507505302585261,0.8696496848121713,-30.851650479874117,1,0
18.719342440344317,2908.1067734742956,0.7593982624179637,4.164151883941355,-2.3182563225508668,0.08813443097669149,41.61042517330861,0,0
6.970033460183935,3015.285006457128,0.44973984245054,4.530435302406302,-1.389252736589628,0.7767984372086307,1.6528917001788557,0,0
103.94113749299223,3517.426085009022,0.7767105569551812,0.06078385738693404,-0.9154441859151738,0.8475476330547363,-38.43913933155105,0,0
72.13380140918505,1598.937628349395,0.06536615756438524,3.370099595293963,1.7969721683334523,0.18181765283733875,11.414961397356052,1,0
84.96870933552546,2366.1598836580497,0.4875711936733843,0.2591789955986451,-4.4331956783416455,0.43034653237220044,-22.21209836884708,0,0
2.4701393154962936,1507.8702138227272,0.03361360018328263,2.7442933253867796,-4.653272957739336,0.16549977466365562,27.332410668957223,0,0
116.38918225943932,3960.53762558927,0.06265320345535452,1.438163645218391,-1.0808943705609098,0.7066041289942178,28.60398662095716,0,2
99.89311689605061,3820.9898869971626,0.906437453344411,1.533882997610706,1.9716369213798046,0.5353477680616567,43.10526202691956,0,0
25.480693281393137,926.1657963792188,0.13924537111759516,1.7647925172617829,-3.0656465704351743,0.635323346708321,0.1682577922053312,1,0
21.818996064852072,3057.840552050203,0.5324206822752171,3.106462245248051,1.4150448125625168,0.19648696695621115,-4.053880824503658,0,0
22.00854118241206,3760.7946157301308,0.41109560260070654,1.670249828343846,-2.4017186205970056,0.21174586205241952,22.812804490183254,0,0
36.50906915514453,1377.8411044074674,0.3473433262588427,3.663495252951402,3.860861088135163,0.04149732550990637,-33.07764092922661,0,0
62.970771795868544,2617.424737768414,0.8998333456872725,2.0226369278693483,3.956899442666165,0.3220675351957297,4.222396241381176,1,0
51.83340223705389,3729.562552281734,0.0218233967754895,0.3417660015497931,-2.0271279571867353,0.559744661333675,4.162284011776585,1,0
34.94749682376503,908.6271314745563,0.6637896861755891,3.918799212420536,-2.7000624603675947,0.8579349139973288,-36.94741894706515,1,0
73.42234736668554,3031.744855189888,0.9633944342135504,1.42879162296353,-0.8869602793376874,0.6669274474586807,-7.381432304377782,0,0
16.73926327824502,1751.5168235921624,0.5601681834618419,2.1638343979963133,-2.594684148198513,0.43539632339975143,31.795631871048172,0,0
35.05735782422618,3758.0678252048974,0.9368224620330918,3.4272194161095078,1.7238384329170362,0.9531201143941378,32.05382597951943,0,0
43.963421195243,3907.3863845291767,0.05225787928602377,1.66228078574356,3.2606468454828548,0.7192452005758319,-36.06861015722871,0,0
54.72839810604431,3821.6527651629885,0.4187933190741614,0.2829282807335781,1.73092130911217,0.93016520286255,-36.83512055269522,0,0
94.22111536716163,2317.485493303884,0.26015779096205116,1.869605235064068,3.2435044724934947,0.5275879732721657,-21.357407069825822,0,0
23.96085385900317,3558.536483165803,0.7308209649807298,4.722242913471517,-1.0300783779252587,0.2589042747931396,33.72894562985941,0,0
61.708132609633395,3502.5580753122254,0.9812970904972467,3.208671986492791,-3.4368302929113916,0.052826686364721986,-33.398767343385096,1,0
71.0897482634451,1821.121514378418,0.2565300624442478,3.357395743336035,2.3795094739759213,0.7260848514838505,19.799712236470157,1,0
5.574049526399727,3452.5295172821675,0.6541746014740745,3.1614107681881993,-1.3952549485844612,0.12130299800553412,-35.89509423482071,0,0
72.9053822281726,918.4244310895764,0.19809763275974013,0.994960694797184,1.7127082522913248,0.3027751282719672,11.082406837304283,0,0
20.462894842474984,2708.0636111425697,0.5653302545716099,2.0916693205114005,-2.2935605801823433,0.5324709078838974,-12.953943079276968,1,0
7.806191158233542,1536.0282793206497,0.4639324866883362,3.7546989918165914,-4.1877036519332735,0.5644165877797477,26.002256666928034,1,0
113.86626447039998,1185.8140344872922,0.9720053296315371,0.5068644877657957,4.925817954877633,0.600583196987136,-23.967859605717276,0,0
115.87584396894712,1046.2502452134693,0.6085272726964666,1.3892638804485613,-3.4379849206940074,0.16625533034970064,12.528164645096389,0,0
97.00768177397534,3028.124082810047,0.3495063720868188,1.381595542329268,4.884209939634811,0.37973740482164875,-23.788571888170356,0,0
36.55365230080448,1887.5998840578116,0.11409578488793337,2.16009463797253,4.772799325664472,0.6171942271169667,19.229425480093838,0,0
11.720653680766064,3119.253668892037,0.15124682873493456,4.901843704710926,2.938181039080396,0.9698188646337847,33.631023110467396,0,0
82.10796318145883,1009.1402905566156,0.2253169299512351,0.3375127334191097,1.5942296208199753,0.7276311376996887,-33.587838078591595,0,0
52.818299248752155,1808.9290810579532,0.250966661340298,2.5935049719029752,0.7780705025108468,0.9226037570939578,32.99361197359532,1,0
14.644588181373459,2526.372135601079,0.8506160578411378,0.8968234100610523,3.6610154537783473,0.762212058314177,8.421772897286814,0,0
59.42122921335242,3330.3141274846835,0.5612227882825249,4.853382727048721,-2.105604783805121,0.5917169688924004,-33.56005582196784,1,0
4.1266225338262075,1820.0080093826236,0.5233909113743664,0.566517523637321,-0.3231878751512296,0.19202336913634455,-6.521233017625917,0,0
109.11844824945385,2802.852404598429,0.11476887186921747,2.018005011807956,1.1938996936650188,0.666685651892513,-30.52257358634119,0,0
31.05359779200203,3635.1287943557986,0.860139693349435,3.689424924173031,-0.8880952413050895,0.6233795659599071,18.031309997991258,0,0
79.50267412247784,2770.762202183375,0.7228143032084837,3.5227721401372265,-0.72513545909732,0.6024691704572664,23.298132097615465,1,0
37.405329130729314,1545.470319211628,0.06766836190000158,2.1136431844696615,-1.6971533249791557,0.48978586798824075,-35.47831317544809,0,0
62.4081625413373,878.0825009809216,0.7078350972297687,1.7326208397635912,0.6423181668453601,0.5286566039892756,0.5525867425179882,0,0
65.60523352119355,3584.3163964829755,0.5435382173426461,1.9880618927643527,3.50574528015116,0.33444252711810407,28.316255042332543,0,0
22.182534663063244,868.0621147212388,0.08172534574677826,1.3213813157931964,-2.9847162199368715,0.5193126926423032,39.25467373958969,1,0
116.35015533174703,3599.045352589438,0.45830064152865646,1.026664693533999,4.344330387534415,0.19755590567847825,1.2166080067593015,0,0
93.01593880333374,2492.5988288870785,0.484696287130047,2.41519848779445,1.8908765374822964,0.8051743973603768,40.525130125026635,0,0
112.7398729877027,3805.016635241268,0.16577454016327575,1.3426687803380366,3.232732126800302,0.1857769546987078,3.2120073410426855,0,0
107.37928205131786,3356.1063544757294,0.9456981470002823,1.4373083244862506,0.5619069263001162,0.08496628988946642,-9.522855486008282,0,0
71.74799745733021,3993.3891537066797,0.8499753714806619,3.283780317372785,2.7951670142406346,0.43624602635715737,31.338281569760596,1,0
110.62490820277402,1922.2778094454725,0.6690223373291083,4.842686658499461,-4.837996026605328,0.6583074395060619,-0.6315560587719844,1,0
10.619100246230339,3255.002524579606,0.4622955610006072,3.0181860027968757,3.1838042477953525,0.43771682493354136,-2.5287740491929256,0,0
23.517943490297423,2086.178923549575,0.4117655415845085,0.3848973353248314,-4.598611409146335,0.2767541319513086,-0.8718759531154561,0,0
5.427274669264568,2335.601984972508,0.6509734671509542,0.3779180692703349,3.8991337636286243,0.5581711838904407,31.210650168277084,0,0
39.039639691591724,2808.017482298784,0.5454318694069055,4.75711610422783,4.919627472386432,0.34700233541219994,29.874738751924696,0,0
46.641274762737844,3595.766765396284,0.062273105881885615,1.4864539515366681,-2.059325378232222,0.9328676901266331,-8.683200680380992,1,0
32.56188381286751,3949.0671014377444,0.5125026487703317,0.46033493041237716,-2.8968144371420634,0.9226451396035721,-15.00301261165275,1,0
99.44850109823152,3258.4749243664583,0.8064036172328395,2.995222935751908,2.6536336385804074,0.5023718199720955,-0.7264778364783666,0,0
42.810399203230716,2136.853702935468,0.45923987759695806,3.1182438914513306,-2.469736590797468,0.3278839940182585,6.549525876339814,0,0
33.71214116248569,2148.3424072866246,0.05195657755426841,3.2425241005934407,3.6556238317220355,0.7371324139566391,-23.549651043480274,0,0
65.12352997898982,3160.2633650844527,0.7862781993840331,1.3370101392877065,-3.971574078425233,0.03671294348306664,26.455957624403155,0,0
16.91090699697152,1564.0868664585673,0.2013637821359744,0.07555342107237517,-3.740448036206417,0.47476900604365124,-1.2165510840819422,0,0
96.26363769048476,1153.5171620204628,0.2586208348880388,4.825076847272359,4.791515551006157,0.33632339427033353,-14.935900642203638,0,0
8.9460772415725,1934.790904450485,0.1647063534322959,1.2544652284555124,1.7383889827000463,0.9205358851025547,-35.38611063324085,0,0
118.42643239206208,1719.1647732930614,0.33021506487149754,3.3801314402627374,3.4688722442895283,0.012003027272682543,-23.503935563675377,0,0
92.66937231559889,1748.1859854591683,0.756751505688635,3.5331493493935477,-1.7567062264848197,0.5528148757183491,40.43530545803853,0,0
23.84588178410069,1547.5448033597118,0.5193858595039373,3.0500370853974283,1.7648374952060442,0.740663581066626,-17.541028186242606,0,0
0.6626540548322879,934.698206836358,0.20488127415071256,1.564536971068241,0.9424182730859716,0.48501798752404124,-29.80266395696682,0,0
